RQ2837	名古屋 で 見かけ た こと が ある 方 は どの お 店 か 教え て ください
RQ2838	お 店 を 探し て い ます 千葉 県 浦安 市 に 、 ステーキハウスリベロ だ か リベラ って あり ませ ん でし た か
RQ2839	先日 、 雑誌 か 何 か で ステーキハウスリベラ という の を 目 に し て 、 そう いえ ば 昔 こんな 名前 の お 店 の 前 を 通っ て た な と 思い出し た まし た 確か 以前 住ん で い た 所 に 、 友人 と 今日 は ご 褒美 だ
RQ2840	と 言っ て 行っ た よう な 気 が する の です が 、 記憶 が 曖昧 で 、 場所 や 店名 を 忘れ て しまい まし た パソコン で 検索 し て も どうしても わかり ませ ん で も 気 に なっ て 仕方 あり ませ ん ご存じ の 方 、 いらっしゃい まし たら 教え て いただけ ます か
RQ2841	名古屋 駅 近辺 で ゆっくり おしゃべり できる お 店 を 教え て ください
RQ2842	子供 が お世話 に なっ た 先生 が 定年 さ れ 久しぶり に 会う こと に なり まし た
RQ2843	主婦 と 先生 の 5人 で ゆっくり ランチ を し ながら 思い出 話 でも 出来る よう な お 店 を 探し て い ます どこ か おすすめ の 場所 を 教え て ください
RQ2844	熊本 市内 の 上 通り 、 下 通り 徒歩 圏内 で 、 ランチ ( 昼 ) から 馬 の レバ 刺し を 提供 し て いる お 店 を 探し て い ます
RQ2845	馬刺し なら 昼 から 出し て いる お 店 は あり ます が 、 どこ も レバ 刺し は 昼 から は 出し て い ない みたい です
RQ2846	もしくは 、 予約 で ランチ に レバ 刺し を 注文 し て も いい もの でしょ う か
RQ2847	お 店 に 直接 問い合せ て はみ ます が 、 常識 的 に 考え て 昼 から レバ 刺し を 食べ たい って 変わっ てる の か な と 疑問 に 思え て き まし た
RQ2848	シチュエーション 同い年 の 友人 と 久しぶり に ランチ を 食べる 予定 ( ランチ 後 別れ て 夜 は 会い ませ ん ) レバ 刺し を 久しぶり に 食べ た いね という 話 に なり WEB で 調べ て み た ところ 、 昼 メニュー に レバ 刺し が ある お 店 が ない
RQ2849	焼き鳥 が 主体 の 店 で おいしい 名古屋 コーチン が 食べ れる 店 を 探し て ます
RQ2850	どなた か 教え て ください な
RQ2851	出来れ ば デカ め の 焼き鳥 が いい なぁ
RQ2852	都内 で 外国 人 を 連れ て 落ち着い た 雰囲気 で 手頃 に 日本食 を 楽しめる お 店 を 探し て い ます
RQ2853	外国 の 知り合い 家族 が 東京 に 来る ので 食べ たい もの を 聞い た ところ 、 日本 食 なら 何 でも 、 という こと でし た
RQ2854	日本 は 初めて の 人 も おり 、 いろいろ な 日本食 を 一 度 に 楽しむ に は 、 専門 店 より むしろ 居酒屋 さん の よう な 所 の 方 が バラエティ 豊富 に 頼める の で は と 思い 、 詳しい 方 の お 知恵 を 拝借 し たい です
RQ2855	条件 は 、 都内 の アクセス の 良い 大きい 駅 ( 新宿 、 渋谷 、 原宿 、 東京 など ) から 近く で 日本 的 な メニュー が 豊富 、 さらに 、 子供 と 老人 を 含む 10~ 15人 に なり ます ので 、 できれ ば 声 が 通る よう に 静か な 個室 が あり 、 日本 的 な 雰囲気 の ある お 店 だっ たら なお 良い なあ と 思っ て い ます
RQ2856	予算 は 一 人 5000円 まで ( 夜 で アルコール は あまり 飲み ませ ん ) と 考え て おり ます
RQ2857	もちろん 居酒屋 さん で なく て も 構い ませ ん
RQ2858	お 詳しい 方 どうぞ よろしく お願い 申し上げ ます
RQ2859	別府 市内 で 団体 で ランチ の 美味しい お 店 を 探し て い ます
RQ2860	福岡 から 20人 ぐらい で 週末 に 行く の です が 、 予約 が でき て 別府 らしい 所 を 教え て いただける と 助かり ます
RQ2861	難波 で ディナー に 適し た 洋食 または 和食 の お 店 を 教え て ください
RQ2862	月末 に 女性 と 食事 を する の です が 、 どちら も 30歳 の 大人 です ので 落ち着い た 雰囲気 の お 店 を 探し て い ます
RQ2863	支払い は 僕 が し ます が 、 現 段階 で 付き合っ て いる わけ で は ない ので 、 あまり 高く ない 方 が 相手 も 気 が 楽 だろ う と 思っ て い ます
RQ2864	いい お 店 を ご存知 の 方 は ぜひ 教え て ください
RQ2865	西武 新宿 駅 近く で ディナー の 食べ 放題 が できる お 店 を 探し て い ます
RQ2866	予算 は 2000円 以内 女子 ( 10人 程度 ) で 入り やすい 雰囲気 の お 店 が いい です
RQ2867	回答 よろしく お願い し ます
RQ2868	上野 で ディナー 雰囲気 の 良い お 店 今度 上野 で 久しぶり に なる 気 の 合う 友人 4人 と 会い ディナー を 食べ ます
RQ2869	落ち着い た 上品 な お 店 を 探し て おり ます
RQ2870	どこ か オススメ は あり ます でしょ う か
RQ2871	池袋 で 、 夜 、 雰囲気 の いい 、 料理 の 美味しい お 店 を 探し て い ます
RQ2872	以前 池袋 を よく 利用 し て い て 、 『 嘉 の 香 』 や 『 しょう 助 』 を 利用 し て い まし た が 、 閉店 し た よう で
RQ2873	(『 しょ う 助 』 は 不明 ) ・ 個室 や 落ち着い た 雰囲気 で 、 ゆっくり 飲める お 店
RQ2874	・ 和食 、 洋食 、 創作 料理
RQ2875	・ 人数 は 2人 か 4人 で 行き ます
RQ2876	・ 池袋 駅 から 歩ける 距離
RQ2877	おすすめ の お 店 が あり まし たら 、 よろしく お願い し ます
RQ2878	神戸 牛 で 、 ステーキ や 焼肉 以外 の 食べ 方 が 出来る お 店 を 探し て い ます
RQ2879	デート で 神戸 牛 を 食べよ う と 思っ て いる の です が 、 ステーキ や 焼肉 以外 の ちょっと 変わっ た 食べ 方 が 出来る お 店 を が ない か 探し て い ます
RQ2880	場所 は 三宮 近辺 が 希望 です が 、 移動 も 大丈夫 です ので 、 お 勧め の お 店 が あっ たら 教え て い た だけ ませ ん でしょ う か
RQ2881	よろしく お願い し ます m (_ _) m
RQ2882	日比谷 、 有楽町 付近 で 朝 9時 頃 から 利用 でき 、 ゆっくり できる 飲食 店 を 探し て い ます
RQ2883	( 利用 する 日 は 日曜 です ) 7ヶ月 の 乳児 が い ます ので 、 座敷 だ と ありがたい です
RQ2884	新宿 に ある エスニック 系
RQ2885	くらい 前 に 新宿 で 行っ た 店 を 探し て い ます
RQ2886	今 も ある の か わかり ませ ん が 、 記憶 が あいまい な ので 手がかり を 列記 し ます
RQ2887	・ 場所 は 歌舞伎町 あたり
RQ2888	・ エスニック 系 か アジア 系 の 大衆 居酒屋 みたい な 感じ ・ 広い ホール で 映画 に 出 て き そう な ホテル の よう な 内観 ・ 男子 トイレ の 小用 便器 が 壁 一 枚 だけ で 壁 に 向かっ て 用 を 足す 感じ これ くらい しか 覚え て いる 情報 が ない の です が 、 もしかして あそこ かも
RQ2889	という 情報 あり まし たら よろしく お願い し ます m (_ _) m 居酒屋 レストラン 東京 新宿 渋谷 青山 池袋 エスニック 料理 中華 料理 タイ グルメ カフェ
RQ2890	荻窪 ・ 代々木 で 東京 バナナ を 売っ てる 店 を 探し て い ます
RQ2891	福岡 市 近郊 で 餃子 が 食べ 放題 の 店 を 探し て い ます
RQ2892	私 は 、 毎食 焼き 餃子 さえ あれ ば それ で いい と 思う ほど の 焼き 餃子 好き です
RQ2893	ですが 最近 餃子 が 食べ られ ず 、 禁断症状 (
RQ2894	) が 出 て い ます
RQ2895	そこで 餃子 が 好き な だけ 食べ られる 食べ 放題 の 店 に 行こ う と 考え て いる の です が 、 福岡 市 近辺 に そんな 店 が ある の か さっぱり 分かり ませ ん
RQ2896	どなた か 福岡 市 近郊 の 餃子 が 食べ 放題 の 店 を 教え て 下さい
RQ2897	できれ ば 一 人 で 気軽 に 行ける 店 が いい です
RQ2898	下記 条件 の 飲食 店 を 探し て い ます
RQ2899	・ 横浜 駅 西口 徒歩 10分 圏内 ・ 海鮮 の 刺身 が 美味しい ・ 日本 酒 の 種類 が 多い ・ 個室 が ある よろしく お願い し ます
RQ2900	子連れ で 行ける 二郎 系 の ラーメン 屋 を 教え て ください
RQ2901	の 子供 を 連れ て 行ける 店 を 探し て い ます
RQ2902	出来れ ば 東京 、 神奈川 当たり で
RQ2903	沖縄 名護 市 の ステーキ 屋 さん で 迷っ て い ます
RQ2904	朝日 レストラン 、 ふ りっぱ ー 、 ハンズ の 3店舗 です
RQ2905	塩 コショー で シンプル に がっ つり 食べ たい です
RQ2906	上記 です と 、 どの お 店 が 一番 美味しい でしょ う か
RQ2907	泊まる ホテル が マリオット な ので 、 名護 で 探し て い ます が 、 名護 に 限定 せ ず おすすめ が あれ ば 教え て ください
RQ2908	食べ ログ など で 評判 の 良い ジャッキー も 気 に なっ て い ます
RQ2909	高級 国産 牛 じゃ なく て いい ので 3000円 くらい で そこそこ 美味しい お 店 を 探し て い ます
RQ2910	梅田 で ディナー を 考え て い ます
RQ2911	女性 と デート し て 最後 に ディナー し ます
RQ2912	そこで 質問 な ん です が 、 一 人 5000円 ぐらい で 、 夜景 見れる など の 雰囲気 の いい お 店 で 、 コース 料理 が 食べ られる お 店 を 探し て い ます
RQ2913	おすすめ の 場所 など あり まし たら 教え て いただき たい です
RQ2914	梅田 じゃ なく て も 大丈夫 です
RQ2915	大阪 の 難波 で 焼き肉 の 食べ 飲み 放題 の 店 を 探し て い ます
RQ2916	安く て うまい 店 が あれ ば 教え て 下さい
RQ2917	山形 の 冷やし ラーメン を 食べ たく て 一番 人気 の 栄 屋 本店 に 行こ う と し た の です が 、 水曜日 が 定休 日 と の こと
RQ2918	大石田 ~ 南陽 市 まで の 区間 の 国道 13号線 沿い に ある ラーメン 屋 さん で 冷やし ラーメン の おいしい お 店 を ご存知 の 方 いら し たら 教え て ください
RQ2919	希望 は 水曜日 で 、 夜 9時 くらい まで は 営業 さ れ て いる お 店 を 探し て い ます
RQ2920	人形 町 あたり で 、 グルメ に うるさい 女子 を 満足 さ せる お 店 を 探し て い ます
RQ2921	大学 時代 の 女 友だち 4人 で 、 すごく 久しぶり に 会う こと に なり まし た
RQ2922	みんな 、 子育て や 仕事 で 忙しい なか 、 ようやく 時間 が でき た ので 思いっきり 楽しめる 一夜 に し たい と 思っ て 、 張り切っ て い ます
RQ2923	私 が 幹事 を する こと に なり 、 みんな が 集まり やすい ところ という こと で 人形 町 に なっ た の です が みんな あまり お 店 情報 は 知り ませ ん
RQ2924	スタッフ の サービス が よく て 、 お 料理 も おいしく て 、 ちょっと おもしろい メニュー が 食べ られる ところ が よい です
RQ2925	口コミ 情報 も 調べ た の です が 、 情報 が 多 すぎ て 迷っ て しまい まし た
RQ2926	お 知恵 を 拝借 できれ ば うれしい です
RQ2927	吉祥寺 から 立川 の 間 で 子連れ ランチ できる おしゃれ な お 店 を 探し て い ます 出来れ ば 個室 が ある と 嬉しい です
RQ2928	梅 の 花 みたい な 雰囲気 が 好き です
RQ2929	料理 は 何 でも 大丈夫 です
RQ2930	妊婦 さん 主役 の 歓迎 会 の お 店 選び ( 大阪 ) よろしく お願い し ます
RQ2931	この 8月末 に 6~ 7人 の 部署 で 行う 歓迎 会 の 幹事 を おおせつかり まし た
RQ2932	・ 主役 の 1人 が 妊娠 早期 の 妊婦 さん ( 中国人 ・ 日本語 不可 ・ 英語 可 ) ・ お 店 は 上司 (= スポンサー ) の 意向 で 日本 料理 ・ 場所 は 大阪 ・ 梅田 周辺 、 予算 10000円 前後 という 条件 で お 店 を 探し て おり 、 「 妊婦 さん に アルコール ・ 生 もの は 避け たい 」 「 と なる と 割烹 ・ 懐石 など が 良い だろ う 」 「 そうした お 店 で は 料理 の 内容 が 日本語 表記 のみ の こと が 多く 、 妊婦 さん に は 不安 かも
RQ2933	」 など と 考え て おり ます が 、 どう いっ た 点 に 配慮 すれ ば よい の か 、 正直 よく わかり ませ ん
RQ2934	そこで 、 ・ 妊婦 さん 側 の 視点 ( 食事 内容 ・ お 店 の 雰囲気 ・ 交通 の 便 など ) ・ 梅田 周辺 で お 勧め の お 店 を 教え て いただき たく 存じ ます
RQ2935	どうか よろしく お願い 致し ます
RQ2936	東京 都内 で 、 お 肉 料理 の 美味しい お 店 を 探し て い ます
RQ2937	レア の お 肉 が 美味しい お 店 が あれ ば 教え て ください
RQ2938	肉 の 種類 や 料理 の ジャンル は 問い ませ ん
RQ2939	どうぞ よろしく お願い いたし ます
RQ2940	山手 線 沿線 で 、 クリーム たっぷり ゴテゴテ 系 ドーナツ が 売っ て いる お 店 を 探し て い ます ( ミスド 、 KKD 以外 で ) ご存知 の 方 いらっしゃい まし たら 、 教え て ください よろしく お願い し ます ~
RQ2941	東京 に ある 面白い 焼肉 屋 を 教え て ください
RQ2942	以前 、 幽霊 喫茶 や 刑務所 風 居酒屋 に 行っ た の です が 、 焼肉 屋 で こう いっ た ユニーク な お 店 が あっ たら 教え て ください
RQ2943	男女 の ペア で 行き たい と 思っ て いる ので 、 面白い お 店 を 探し て ます
RQ2944	千葉 や 埼玉 で も 東京 に 近い 場所 で あれ ば 大丈夫 です
RQ2945	東京 に 詳しい お方 、 回答 よろしく お願い し ます
RQ2946	三重 県 近鉄 四日市 駅 付近 で 夜 、 美味しい 飲食 店 を 探し て おり ます
RQ2947	当たり 予算 が 4000~ 5000円
RQ2948	極力 チェーン 店 は 避け たい
RQ2949	土日 も 営業 し て いる お 店 です ジャンル は 特に 指定 し て おり ませ ん よろしく お願い し ます
RQ2950	彼氏 の 誕生 日 に 、 夜 ご飯 に 行く ん です が 、 神戸 ら へ ん の いい お 店 を 探し て い ます
RQ2951	ホットペッパー で 色々 探し て み まし た が 、 沢山 あり すぎ て 迷っ て しまい 、 どれ が いい の か 全く わから なかっ た ので 、 教え て ください
RQ2952	彼氏 と は もうすぐ 1年 な ので 素敵 な お 店 に 行き たい です が 、 高い プレゼント を 買い まし た し 、 私 は まだ 学生 な ので 余り 高い お 店 は 厳しい です (´; ω ;｀) できれ ば 、 食べ 放題 飲み 放題 で 、 ケーキ や メッセージ プレート の サプライズ を し て くれ て 、 予算 が 1人 3500円 くらい まで で 、 完全 個室 が いい です
RQ2953	もし いい お 店 を 知っ て いらっしゃっ たら 、 教え て ください (
RQ2954	お祝い が できる おすすめ の 居酒屋 教え て ください
RQ2955	今度 、 彼氏 の 誕生 日 を サプライズ で 祝い を する お 店 を 探し て い ます
RQ2956	最初 は カーヴ 隠れ や に しよ う か と 思っ た の です が 、 先日 全く 別 の 会話 で 「 刺身 とか 食べ たい なー
RQ2957	最近 あぶらっこい もの は もう 食べ たく ない ん だ よ ねー イタリアン も 好き じゃ ない し
RQ2958	」 と 言っ て い て 、 カーヴ 隠れ や は イタリアン も ある 洋食 中心 の お 店 な ので こりゃ あかん と 思い 、 新た に お 店 を 探し て い ます
RQ2959	予算 は 2人 で \ 10000 ほど です
RQ2960	でき たら 個室 が いい です
RQ2961	そして お洒落 な ところ だ と 尚 良し です
RQ2962	ケーキ や デザート など 、 お 誕生 日 の 特典 が ある お 店 を 探し て い ます が 、 訳 あっ て 彼 の 誕生 日月 に は お祝い が でき ない 為 、 誕生 日月 しか 誕生 日 の 特典 が ない お 店 は 候補 から 外し て い ます
RQ2963	場所 は 、 名古屋 の 名古屋 駅 周辺 、 栄 周辺 、 金山 周辺 あたり か な と 考え て ます
RQ2964	池袋 、 もしくは 池袋 近辺 で フランチャイズ で は ない 個室 の ある おすすめ の 創作 居酒屋 は あり ます か
RQ2965	彼 の お 誕生 日 の お祝い で お 店 を 探し て おり ます ので そういった ケーキ など が ご 用意 し て いただける お 店 だ と 助かり ます
RQ2966	彼 の 希望 で は 温 野菜 など の 鍋 料理 が 食べ たい と の こと でし た
RQ2967	焼肉 の ランチ で 平日 に 食べ 放題 が ある お 店 を 探し て い ます
RQ2968	場所 は 、 東京 駅 、 有楽町 、 日比谷 あたり 希望 です
RQ2969	また 、 駅 近 で オススメ の ところ が あれ ば 教え て ください
RQ2970	ラーメン の 深夜 営業 の お 店 を 探し て い ます
RQ2971	さがみ野 海老名 かしわ 台 座間 相武台 ら へ ん の お 店 だ と 助かり ます
RQ2972	かしわ 台 駅 から 半径 5km 以内 位 で おいしい ラーメン 屋 さん あり ませ ん か
RQ2973	深夜 営業 の お 店 も 教え て 欲しい です
RQ2974	探し てる 駅 は さがみ野 相武台 座間 海老名 かしわ 台 厚木 綾瀬 付近 です
RQ2975	普通 の 中華 料理 屋 さん から 、 家系 、 塩 、 豚 骨 醤油 、 醤油 、 味噌 など なん でも いい です
RQ2976	本厚木 と 大和 あたり に は 恐らく あり そう です が 少し 遠い です ( 汗 ) 本厚木 と 大和 で も おいしい お 店 あっ たら 教え て 欲しい です m (__) m
RQ2977	築地 に 寿司 を 食べ に 行き ます
RQ2978	どこ か おすすめ の お 店 が あり まし たら お願い し ます
RQ2979	ちなみに 、 鮮度 の 良い ネタ で 美味しい お 店 を 探し て い ます
RQ2980	どうぞ よろしく お願い し ます
RQ2981	大阪 で お 店 を 探し て い ます
RQ2982	以前 、 食べ ログ で 気 に なっ て い た お 店 が 検索 し て も 出 て こ なく なっ て しまい まし た
RQ2983	覚え て いる 情報 は 蟹 の コース が ある
RQ2984	( たしか \ 3500 くらい ) 焼酎 の 品ぞろえ が 多い
RQ2985	だけ な の です が 心当たり の ある 方 、 ご存知 の 方 いらっしゃい まし たら 教え て ください
RQ2986	横浜 駅 周辺 の 評判 の 良い お 肉 料理 の お 店 を 個室 で 探し て い ます
RQ2987	父 の 還暦 祝い で 兄 と 私 夫婦 で お金 を 出し合っ て お祝い を し ます
RQ2988	お祝い 内容 は お 食事 ( 親族 も 招い て ランチ ) と プレゼント で 、 食事 の 予算 は 6万 です
RQ2989	( 大人 9人 ) 兄 が 多忙 の ため 、 お 店 の 予約 は 私 が し ます
RQ2990	父 が 魚 より 肉 を 好む ので 肉 料理 が 評判 良い 店 を 探し て い ます
RQ2991	予算 : 大人 9名 で 6万
RQ2992	場所 : 横浜 駅 近く
RQ2993	ジャンル : 個室 あり の お 肉 料理 で お薦め を ご存知 でし たら 教え て ください
RQ2994	【 緊急 500枚 】 天神 で 誕生 日 ケーキ を イートイン できる お 店 天神 で 誕生 日 ケーキ を イートイン できる お 店 を 探し て い ます
RQ2995	お昼 ご飯 を 食べ た 後 に サプライズ で 祝お う と 思っ て いる ので 、 食事 で は なく 、 ケーキ だけ の ところ が いい です
RQ2996	そういった こと が できる ( でき そう な ) お 店 、 また 経験 談 など お 持ち の 方 いらっしゃい まし たら 教え て ください
RQ2997	【 緊急 500枚 】 天神 で 誕生 日 ケーキ を イートイン できる お 店 天神 で 誕生 日 ケーキ を イートイン できる お 店 を 探し て い ます
RQ2998	お昼 ご飯 を 食べ た 後 に サプライズ で 祝お う と 思っ て いる ので 、 食事 で は なく 、 ケーキ だけ の ところ が いい です
RQ2999	理想 は ともだち の 誕生 日 サプライズ に そこ の お 店 に 連れ て いっ て 、 ホール で 誕生 日 ケーキ を 出し て もらい 、 ハッピー バースデー を 歌っ て 、 その後 みんな で 切り分け て 食べ れ たら いい と 思っ て い ます
RQ3000	そういった こと が できる ( でき そう な ) お 店 、 また 経験 談 など お 持ち の 方 いらっしゃい まし たら 教え て ください
RQ3001	池袋 ・ 駅 周辺 で の ランチ について
RQ3002	池袋 駅 周辺 で の お 店 を 探し て い ます
RQ3003	私 は 胃腸 が 弱く 、 小食 で 一 人前 食べ られ ない ので 一 人 が ランチ を 食べ て 私 が スイーツ など の 軽食 を 食べ られる よう な お 店 ( カフェ ) を 探し て い ます
RQ3004	ランチ・スイーツ 両方 食べ られ て 、 居心地 の よ さ そう な 所 教え て ください
RQ3005	東京 ・ 神奈川 で 中華 料理 店 を 探し て おり ます
RQ3006	希望 と 致し まし て は 、 20名 が 全員 が 同じ 円卓 に 座れる 大型 円卓 が ある 店 が 希望 です
RQ3007	この よう な 店 を 御存じ でしょ う か
RQ3008	名古屋 の 栄 、 伏見 、 名駅 周辺 で 美味しい お 寿司 屋 さん か ラーメン 屋 さん を 探し て い ます
RQ3009	来月 母 の 誕生 日 です
RQ3010	お 寿司 が 大好き です が 、 美味しい ラーメン が 食べ たい … と たま に 言っ て いる ので 、 どちら に しよ う か 悩み つつ 、 其 々 の 良い お 店 を 探し て い ます
RQ3011	母 は 70歳 で そこ まで たくさん 食べ られ ませ ん ので 、 食べ 放題 で し たり 、 安い の が 売り な ところ で は 無い 方 が 良い です
RQ3012	条件 として は 【 お 寿司 屋 さん 】 ・ 二 人 で 飲み物 ( 飲ん で も 一 人 2杯 くらい ) 含め て 1万 円 前後 の 予算
RQ3013	・ 回転 し て い ない ところ
RQ3014	引っ越し て き た ばかり の 頃 、 有名 そう な
RQ3015	少し お 高め の 回転 寿し に 行き まし た が イマイチ でし た
RQ3016	予算 が 予算 な ので なかなか 難しい と は 思い ます が 、 身体 も 良く ない ため 近 場 で それなり の もの が 食べ られれ ば と 思い ます
RQ3017	【 ラーメン 】 ・ 醤油 ラーメン か 豚 骨 ラーメン の 美味しい ところ 【 共通 】 ・ 身体 的 な 障害 が ある ので 、 出来れ ば テーブル / カウンター に対して 椅子 が 高め ( 腕 が 上がら ない ので 、 椅子 が 低 すぎる と 食べ 辛い です
RQ3018	クッション など で 高 さ を 調整 できれ ば 大丈夫 です
RQ3019	) かなり 細かい です が 、 もし 上記 の 様 な お 店 を 知っ てる 方 が いら し たら 教え て 下さい ませ
RQ3020	東京 都内 で 綺麗 な 夜景 を 見 ながら 食事 できる 店 を 探し て い ます
RQ3021	以下 で 良い お 店 あり ます か
RQ3022	出来 たら 飲み 放題 が いい です
RQ3023	ニューオータニ 東京 に 泊まり ます
RQ3024	周辺 の おいしい お 店 教え て ください
RQ3025	夜 、 ひとり で お 酒 の 飲める お 店 を 探し て い ます
RQ3026	ホテル 内 の お 店 以外 で ホテル から 徒歩 10分 以内 、 女性 ひとり で も 入り やすい お 店 希望 です
RQ3027	ジャンル は 問い ませ ん が 、 お 酒 を 飲み ながら 軽く 食事 も できる ところ が いい です
RQ3028	おすすめ の お 店 を 教え て ください
RQ3029	福岡 市内 の 城南 区 あたり で 、 一 人 で 居酒屋 に 行き たい ん です が 、 どこ か オススメ の お 店 は あり ます か
RQ3030	一 人 客 が 多く 、 カウンター 席 で 始め て 会っ た 方 と 話 ながら 飲める よう な お 店 を 探し て ます
RQ3031	飯田橋 、 神楽坂 、 九段下 、 市ケ谷 周辺 で 、 ディナー の 時間 で 、 飲み 放題 つき 、 6000円 くらい て 、 コース が 食べ られる お 店 を 教え て ください
RQ3032	結婚 の お祝い 会 を 10名 で 行う 予定 です
RQ3033	ある程度 オシャレ な お 店 を 探し て い ます
RQ3034	盛り 付け は 、 一 人 一 人 て お 料理 が 出る お 店 を 希望 し て い ます
RQ3035	恩師 と の 食事 会 について
RQ3036	来月 、 お世話 に なっ た 先生 ( 女性 30代 ) を 囲み 、 食事 会 を し ます
RQ3037	恩師 は 現在 妊娠 中 な ため 、 落ち着い た お 店 が いい か な と 考え て い ます
RQ3038	下北沢 駅 で 、 わいわい する よう な 場所 で は なく 、 個室 が あっ て 落ち着い た お 店 を 探し て い ます
RQ3039	飲み 放題 や 宴会 コース で は なく 、 席 だけ 予約 し て 、 好き な もの を 食べ たい と 考え て い ます
RQ3040	また 、 妊娠 中 という こと で 、 座敷 が いい の か 、 堀 ご たつ が いい の か 、 ご 参考 まで に 教え て ください
RQ3041	わたし たち は 20代 前半 です
RQ3042	に 修学旅行 が ある の です が 、 自由 行動 時 に どこ で 昼食 を 取っ たら いい か 迷っ て い ます
RQ3043	予算 は 最大 2000円 くらい で 、 班 行動 な ので 5 、 6人 で 入っ て も 大丈夫 な ところ 、 また 、 京都 らしい 料理 や 、 抹茶 の スイーツ など が 食べ られる お 店 を 探し て い ます
RQ3044	場所 は 、 金閣寺 から できれ ば 徒歩 で 5分 以内 の 近い ところ が いい の です が ・ ・ ・ ここ に 行こ う と 決め て い た お 店 が 調べ て み た ところ 、 ちょうど 定休 日 と 重なっ て い て 焦っ て い ます
RQ3045	いい お 店 を 紹介 し て もらっ て もらっ て も よろしい でしょ う か
RQ3046	パンケーキ の 美味しい 店 を 探し て い ます
RQ3047	京都 市 の 北 の 方面 で 何処 か あり ませ ん か
RQ3048	ファミリーレストラン 以外 が 嬉しい です
RQ3049	★ 銀座 の 食べ 放題 の 店 ★ 昭和 の 時代 ､ 銀座 4丁目 の 会社 で 働い て い た ころ ､ 私 は 食べ 放題 の 昼食 を 探す 名人 でし た ｡ 当時 ､ サラリーマン 用 の 定食 は 平均 で 450円 し まし た ｡ 私 は それ より 少し 高い 500円 で 様々 な 食べ 放題 の 店 を 知っ て い まし た ｡ 銀座 五 丁目 から 新橋 の 間 で ､ 徒歩 15分 以内 の ところ で 食べ 放題 の 店 を 4~ 5軒 知っ て い た の です ｡ 同僚 たち は 徒歩 5分 以内 の すぐ 近く の 飲食 店 で 昼食 を すまし て い た ので ､ 私 が 見つけ た 食べ 放題 の 店 に 案内 する と ｢ よく こんな 店 を 探し て 来る な
RQ3050	｣ と 驚い て い まし た ｡ 現在 ､ 東京 で サラリーマン 用 の 食べ 放題 の ランチ を 提供 し て いる 店 が あり ます か ｡ その 店 は いくら ぐらい し ます か ｡
RQ3051	梅田 駅 周辺 で 、 土日 も あい て い て 、 野菜 中心 の 体 に 優しい ランチ が 食べ られる お 店 を 探し て い ます
RQ3052	オススメ を 教え て ください
RQ3053	東京 都内 で おいしい 豆腐 料理 が 食べ られる 店 を 探し て い ます
RQ3054	・ 天王 洲 アイル から 電車 で 1~ 2回 以内 の 乗り換え で 行ける 場所 ・ 大人 10人 + 1歳 の 子供 1人 で 入れる お座敷 ( 個室 ) が ある 場所 1歳 の 子供 は 1人 で じっと 椅子 に 座る こと が でき ませ ん ので 、 座敷 または 掘り ご たつ の よう な 場所 が 望ましい です
RQ3055	・ 予算 一 人 1万 円 ~ 1万 2千 円 程度 で おさまる 場所 目的 として は 、 母 の 還暦 祝い 兼 祖母 の 誕生 日 祝い で 利用 し たい と 考え て い ます
RQ3056	よい 場所 を ご存知 でし たら 皆様 よろしく お願い いたし ます
RQ3057	奈良 の 学園前 、 富雄 、 菖蒲池 西大寺 、 高の原 周辺 で 車 で 行ける オシャレ で ディナー の 出来る お 店 を 探し て おり ます
RQ3058	おすすめ が ござい まし たら どうか 教え て 下さい
RQ3059	勝どき 駅 ・ 築地 駅 ・ 月島 駅 の いずれ か の 駅 周辺 で 、 サービス が 良く 美味しい お 店 を 教え て 下さい
RQ3060	二月 の 上旬 に 仕事 関係 で 食事 会 が あり ます
RQ3061	勝どき 駅 ・ 築地 駅 ・ 月島 駅 の いずれ か の 駅 周辺 で お 店 を 探し て い ます
RQ3062	条件 は 4 つ あり ます
RQ3063	・ 焼肉 か 魚 料理 ・ 10名 で 入れる 個室 が ある ・ 禁煙 ・ 接客 が 良い 社長 が グルメ で サービス に も 厳しい ので 、 これら の 条件 を 満たす お 店 を ご存知 でし たら 教え て 頂き たい です
RQ3064	天神 あたり の 居酒屋 を 探し て い ます
RQ3065	今度 バイト 先 の メンバー 10人 くらい で 、 辞める メンバー の 送別 会 を し ます
RQ3066	そこで 天神 、 大名 、 中州 あたり で 飲める お 店 を 探し て い ます
RQ3067	希望 は 学生 の 子 が 多い ので 予算 は 3000円 で 、 飲み 放題 が ある お 店 が 希望 です
RQ3068	あと サプライズケーキ も 出す 予定 な ので 照明 が 暗く なっ たり BGM が あっ たり する と 尚 嬉しい です ( これ は できれ ば で … ) お 店 に 疎い ので 、 すみません が よろしく お願い し ます (& gt ;_& lt ;)
RQ3069	京橋 、 梅田 で BAR を 探し て ます
RQ3070	個人 経営 の ちっさな お 店 で 若者 が あまり 来 ない 様 な お 店 を 探し て い ます
RQ3071	情報 提供 お願い し ます
RQ3072	両親 の 還暦 祝い で 食事 会 を する の です が 、 お 店 を 探し て い ます
RQ3073	静岡 県 磐田 市 、 浜松 市 付近 で どこ か いい お 店 など 知っ て い まし たら 教え て ください
RQ3074	予算 は 、 一 人 5000円 くらい で 考え て い ます
